"Organisatie (onderdeel)";"Naam";"Functie";"Resource identifier v4.0 organisatie";"Resource identifier v5.0 organisatie";"Actieve beheerder ROO"
"Gemeente Achtkarspelen";"Dhr. J. Boerema";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Achtkarspelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm0059";"Ja"
"Gemeente Achtkarspelen";"Dhr. G.J. Andringa";"Raadsgriffier";"http://standaarden.overheid.nl/owms/terms/Achtkarspelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm0059";"Ja"
"Gemeente Achtkarspelen";"Dhr. K.S. van der Wal";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Achtkarspelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm0059";"Ja"
"Gemeente Achtkarspelen";"Mw. T. Kuipers-Jorna";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Achtkarspelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm0059";"Ja"
"Gemeente Achtkarspelen";"Dhr. K.S. van der Wal";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Achtkarspelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm0059";"Ja"
"Gemeente Achtkarspelen";"Mw. D. Terpstra-Kerkhof";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Achtkarspelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm0059";"Ja"
"Gemeente Achtkarspelen";"Dhr. M.E. Stewart";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Achtkarspelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm0059";"Ja"
"Gemeente Achtkarspelen";"Dhr. A. Bruining";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Achtkarspelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm0059";"Ja"
"Gemeente Achtkarspelen";"Dhr. M.E. Stewart";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Achtkarspelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm0059";"Ja"
"Gemeente Achtkarspelen";"Dhr. G. Terpstra";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Achtkarspelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm0059";"Ja"
"Gemeente Achtkarspelen";"Dhr. J. de Haan";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Achtkarspelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm0059";"Ja"
"Gemeente Achtkarspelen";"Dhr. J.D. de Vries";"Burgemeester";"http://standaarden.overheid.nl/owms/terms/Achtkarspelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm0059";"Ja"
"Gemeente Achtkarspelen";"Mw. T.I. Veenstra";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Achtkarspelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm0059";"Ja"
"Gemeente Achtkarspelen";"Mw. A. Vellema-Plazier";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Achtkarspelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm0059";"Ja"
"Gemeente Achtkarspelen";"Mw. E.T. Liano";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Achtkarspelen";"https://identifier.overheid.nl/tooi/id/gemeente/gm0059";"Ja"
"Gemeente Alblasserdam";"Dhr. E. Hartsuiker";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. H.F. Verweij";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Woo-contactfunctionaris";"Woo-contactpersoon";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Mw. mr. M. van Hall";"Gemeentesecretaris";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. J.W. Boersma";"Burgemeester";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. J.C. Brand";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. J.M. ten Hove";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. B. Romeijn";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Mw. I.M. de Gruijter";"Raadsgriffier";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. F. de Gier";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. J.K. Sterrenburg";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. C. van Werkhoven";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. A. Ruikes";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. H.F. Verweij";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. J.K. Sterrenburg";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. van der Ende";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. S. Barzas";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. M. Japenga";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. J. Schook";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. E. Boersma";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. R. Zonnebeld";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. H.H. Erdogan";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. J.R. Pardo";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Contactpersoon Woo";"Woo-contactpersoon";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. O. Yilmaz";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. J. Schook";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. A.C. Strop";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. R. de Boer";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Mw. T. Stegman";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Mw. M.A.G. van 't Verlaat";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Mw. M. de Deugd-Bos";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. F. de Gier";"Locoburgemeester";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. A.C. Strop";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. J.C. Brand";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Alblasserdam";"Dhr. R. Zonnebeld";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alblasserdam_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0482";"Ja"
"Gemeente Albrandswaard";"Dhr. T.M. Vuik";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Mw. A.M.A. Bovens";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. L. Bot";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. F.J. van der Kemp";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Mw. S. Kooijman-Castelijns";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. E.J. Polder";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Mw. I. Visser";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. L.H. Goudriaan";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. S. Drenth";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. Pille";"Burgemeester";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. E. van der Klooster";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. W.A. Groenink";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Mw. M. Blok";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. D.T. Schox";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. F. van der Linden";"Gemeentesecretaris";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. B.P.  Boender";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. R. Driece";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. E. van der Klooster";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Mw. M. Blok";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. M. Bianchi";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. S. van der Kaaij";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. T.M. Vuik";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. R. van Zijl";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. L.H. Goudriaan";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. drs. L. Groenenboom";"Raadsgriffier";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Mw. A. van Klaveren";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. Kos";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Mw. E. Aktan";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. S. Drenth";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Mw. A.M.A. Bovens";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Mw. W. Verduijn";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Mevr. Y. van den Oever";"Woo-contactpersoon";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. M. Hotting";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Albrandswaard";"Dhr. W.A. Groenink";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Albrandswaard";"https://identifier.overheid.nl/tooi/id/gemeente/gm0613";"Ja"
"Gemeente Alkmaar";"Dhr. F.H.J. Jonk";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. R.E. Wijdoogen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Mw. M.A. Kardinaal";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. M. de Boer";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Mw. H.E.L. Veenhuijsen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Mw. M.N. Bolte";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Mw. M.A. Kardinaal";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. C.D. Peetoom";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. C. Wouters";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"G. van Iterson Scholten";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Mw. mr. V.H. Hornstra";"Raadsgriffier";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Mw. J. Pronk";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. J. Hoekzema";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. C.D. Peetoom";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. D. Zwierenberg";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Mw. J.G.H.M. Jellema";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. C. Schouten";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. J.C. Wittebrood";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. drs. V.H. Kloos";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. T.A.P. van Kralingen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. J.E.  van Gorp";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. J.C. Hagens";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. J.C. Hagens";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. E. Bromlewe";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. M.E.R Wiegman";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. drs. V.H. Kloos";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Mw. J.C.L.L. Bijl-Jellema";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Mw. S. Spek";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. K. Pinar";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. J van Velsen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Mw. P.M. Doets";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. R.M. Reus";"Gemeentesecretaris";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. J.E.  van Gorp";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. C. Schouten";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
"Gemeente Alkmaar";"Dhr. G.W.J. Postma";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Alkmaar_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0361";"Ja"
